201.52,-48.8164
201.525,-47.6336
201.53,-46.6198
201.535,-46.9314
201.54,-47.1688
201.545,-46.8384
201.55,-46.9327
201.555,-46.3219
201.56,-44.0305
201.565,-41.8448
201.57,-40.4948
201.575,-38.8057
201.58,-37.5587
201.585,-37.9838
201.59,-38.5097
201.595,-38.5398
201.6,-39.325
201.605,-39.8124
201.61,-39.2649
201.615,-39.5427
201.62,-40.7305
201.625,-40.8843
201.63,-40.7384
201.635,-41.758
201.64,-42.8727
201.645,-43.7413
201.65,-45.421
201.655,-46.8557
201.66,-46.8171
201.665,-46.7211
201.67,-46.6507
201.675,-44.8782
201.68,-41.7508
201.685,-38.5055
201.69,-34.3995
201.695,-29.413
201.7,-24.7586
201.705,-19.575
201.71,-13.6863
201.715,-9.2985
201.72,-5.80827
201.725,-0.604288
201.73,5.08067
201.735,8.51427
201.74,9.44154
201.745,6.9025
201.75,-1.42993
201.755,-13.9771
201.76,-27.0123
201.765,-39.3132
201.77,-49.7418
201.775,-55.9895
201.78,-58.5145
201.785,-59.7391
201.79,-60.1368
201.795,-60.7386
201.8,-63.2185
201.805,-64.9501
201.81,-61.4541
201.815,-50.3308
201.82,-23.0262
201.825,32.6336
201.83,115.267
201.835,204.633
201.84,271.979
201.845,290.267
201.85,249.411
201.855,169.453
201.86,81.9557
201.865,8.69004
201.87,-40.7376
201.875,-65.9779
201.88,-74.4803
201.885,-74.4293
201.89,-69.7201
201.895,-63.522
201.9,-58.6004
201.905,-54.3418
201.91,-49.5301
201.915,-45.7113
201.92,-42.7924
201.925,-38.4136
201.93,-33.1992
201.935,-28.3778
201.94,-22.4417
201.945,-15.2031
201.95,-8.13052
201.955,-0.374312
201.96,8.67797
201.965,16.7392
201.97,23.5122
201.975,31.0998
201.98,39.5235
201.985,48.6825
201.99,60.5297
201.995,74.6631
202,88.7117
202.005,102.968
202.01,117.859
202.015,131.12
202.02,142.18
202.025,152.784
202.03,162.081
202.035,168.548
202.04,173.012
202.045,174.747
202.05,171.633
202.055,164.2
202.06,153.028
202.065,136.337
